source_id,target_id,relationship
PERSON_00219,ACCT_00219,holds_account
PERSON_00219,ADDR_00219,resides_at
PERSON_00220,PHONE_00220,uses_phone
PERSON_00220,ACCT_00220,holds_account
PERSON_00220,ADDR_00220,resides_at
PERSON_00221,PHONE_00221,uses_phone
PERSON_00221,ACCT_00221,holds_account
PERSON_00221,ADDR_00221,resides_at
PERSON_00222,PHONE_00222,uses_phone
PERSON_00222,ACCT_00222,holds_account
PERSON_00222,ADDR_00222,resides_at
PERSON_00223,PHONE_00223,uses_phone
PERSON_00223,ACCT_00223,holds_account
PERSON_00223,ADDR_00223,resides_at
PERSON_00224,PHONE_00224,uses_phone
PERSON_00224,ACCT_00224,holds_account
PERSON_00224,ADDR_00224,resides_at
PERSON_00225,PHONE_00225,uses_phone
PERSON_00225,ACCT_00225,holds_account
PERSON_00225,ADDR_00225,resides_at
PERSON_00226,PHONE_00226,uses_phone
PERSON_00226,ACCT_00226,holds_account
PERSON_00226,ADDR_00226,resides_at
PERSON_00227,PHONE_00227,uses_phone
PERSON_00227,ACCT_00227,holds_account
PERSON_00227,ADDR_00227,resides_at
PERSON_00228,PHONE_00228,uses_phone
PERSON_00228,ACCT_00228,holds_account
PERSON_00228,ADDR_00228,resides_at
PERSON_00229,PHONE_00229,uses_phone
PERSON_00229,ACCT_00229,holds_account
PERSON_00229,ADDR_00229,resides_at
PERSON_00230,PHONE_00230,uses_phone
PERSON_00230,ACCT_00230,holds_account
PERSON_00230,ADDR_00230,resides_at
PERSON_00231,PHONE_00231,uses_phone
PERSON_00231,ACCT_00231,holds_account
PERSON_00231,ADDR_00231,resides_at
PERSON_00232,PHONE_00232,uses_phone
PERSON_00232,ACCT_00232,holds_account
PERSON_00232,ADDR_00232,resides_at
PERSON_00233,PHONE_00233,uses_phone
PERSON_00233,ACCT_00233,holds_account
PERSON_00233,ADDR_00233,resides_at
PERSON_00234,PHONE_00234,uses_phone
PERSON_00234,ACCT_00234,holds_account
PERSON_00234,ADDR_00234,resides_at
PERSON_00235,PHONE_00235,uses_phone
PERSON_00235,ACCT_00235,holds_account
PERSON_00235,ADDR_00235,resides_at
PERSON_00236,PHONE_00236,uses_phone
PERSON_00236,ACCT_00236,holds_account
PERSON_00236,ADDR_00236,resides_at
PERSON_00237,PHONE_00237,uses_phone
PERSON_00237,ACCT_00237,holds_account
PERSON_00237,ADDR_00237,resides_at
PERSON_00238,PHONE_00238,uses_phone
PERSON_00238,ACCT_00238,holds_account
PERSON_00238,ADDR_00238,resides_at
PERSON_00239,PHONE_00239,uses_phone
PERSON_00239,ACCT_00239,holds_account
PERSON_00239,ADDR_00239,resides_at
PERSON_00240,PHONE_00240,uses_phone
PERSON_00240,ACCT_00240,holds_account
PERSON_00240,ADDR_00240,resides_at
PERSON_00241,PHONE_00241,uses_phone
PERSON_00241,ACCT_00241,holds_account
PERSON_00241,ADDR_00241,resides_at
PERSON_00242,PHONE_00242,uses_phone
PERSON_00242,ACCT_00242,holds_account
PERSON_00242,ADDR_00242,resides_at
PERSON_00243,PHONE_00243,uses_phone
PERSON_00243,ACCT_00243,holds_account
PERSON_00243,ADDR_00243,resides_at
PERSON_00244,PHONE_00244,uses_phone
PERSON_00244,ACCT_00244,holds_account
PERSON_00244,ADDR_00244,resides_at
PERSON_00245,PHONE_00245,uses_phone
PERSON_00245,ACCT_00245,holds_account
PERSON_00245,ADDR_00245,resides_at
PERSON_00246,PHONE_00246,uses_phone
PERSON_00246,ACCT_00246,holds_account
PERSON_00246,ADDR_00246,resides_at
PERSON_00247,PHONE_00247,uses_phone
PERSON_00247,ACCT_00247,holds_account
PERSON_00247,ADDR_00247,resides_at
PERSON_00248,PHONE_00248,uses_phone
PERSON_00248,ACCT_00248,holds_account
PERSON_00248,ADDR_00248,resides_at
PERSON_00249,PHONE_00249,uses_phone
PERSON_00249,ACCT_00249,holds_account
PERSON_00249,ADDR_00249,resides_at
PERSON_00250,PHONE_00250,uses_phone
PERSON_00250,ACCT_00250,holds_account
PERSON_00250,ADDR_00250,resides_at
PERSON_00251,PHONE_00251,uses_phone
PERSON_00251,ACCT_00251,holds_account
PERSON_00251,ADDR_00251,resides_at
PERSON_00252,PHONE_00252,uses_phone
PERSON_00252,ACCT_00252,holds_account
PERSON_00252,ADDR_00252,resides_at
PERSON_00253,PHONE_00253,uses_phone
PERSON_00253,ACCT_00253,holds_account
PERSON_00253,ADDR_00253,resides_at
PERSON_00254,PHONE_00254,uses_phone
PERSON_00254,ACCT_00254,holds_account
PERSON_00254,ADDR_00254,resides_at
PERSON_00255,PHONE_00255,uses_phone
PERSON_00255,ACCT_00255,holds_account
PERSON_00255,ADDR_00255,resides_at
PERSON_00256,PHONE_00256,uses_phone
PERSON_00256,ACCT_00256,holds_account
PERSON_00256,ADDR_00256,resides_at
PERSON_00257,PHONE_00257,uses_phone
PERSON_00257,ACCT_00257,holds_account
PERSON_00257,ADDR_00257,resides_at
PERSON_00258,PHONE_00258,uses_phone
PERSON_00258,ACCT_00258,holds_account
PERSON_00258,ADDR_00258,resides_at
PERSON_00259,PHONE_00259,uses_phone
PERSON_00259,ACCT_00259,holds_account
PERSON_00259,ADDR_00259,resides_at
PERSON_00260,PHONE_00260,uses_phone
PERSON_00260,ACCT_00260,holds_account
PERSON_00260,ADDR_00260,resides_at
PERSON_00261,PHONE_00261,uses_phone
PERSON_00261,ACCT_00261,holds_account
PERSON_00261,ADDR_00261,resides_at
PERSON_00262,PHONE_00262,uses_phone
PERSON_00262,ACCT_00262,holds_account
PERSON_00262,ADDR_00262,resides_at
PERSON_00263,PHONE_00263,uses_phone
PERSON_00263,ACCT_00263,holds_account
PERSON_00263,ADDR_00263,resides_at
PERSON_00264,PHONE_00264,uses_phone
PERSON_00264,ACCT_00264,holds_account
PERSON_00264,ADDR_00264,resides_at
PERSON_00265,PHONE_00265,uses_phone
PERSON_00265,ACCT_00265,holds_account
PERSON_00265,ADDR_00265,resides_at
PERSON_00266,PHONE_00266,uses_phone
PERSON_00266,ACCT_00266,holds_account
PERSON_00266,ADDR_00266,resides_at
PERSON_00267,PHONE_00267,uses_phone
PERSON_00267,ACCT_00267,holds_account
PERSON_00267,ADDR_00267,resides_at
PERSON_00268,PHONE_00268,uses_phone
PERSON_00268,ACCT_00268,holds_account
PERSON_00268,ADDR_00268,resides_at
PERSON_00269,PHONE_00269,uses_phone
PERSON_00269,ACCT_00269,holds_account
PERSON_00269,ADDR_00269,resides_at
PERSON_00270,PHONE_00270,uses_phone
PERSON_00270,ACCT_00270,holds_account
PERSON_00270,ADDR_00270,resides_at
PERSON_00271,PHONE_00271,uses_phone
PERSON_00271,ACCT_00271,holds_account
PERSON_00271,ADDR_00271,resides_at
PERSON_00272,PHONE_00272,uses_phone
PERSON_00272,ACCT_00272,holds_account
PERSON_00272,ADDR_00272,resides_at
PERSON_00273,PHONE_00273,uses_phone
PERSON_00273,ACCT_00273,holds_account
PERSON_00273,ADDR_00273,resides_at
PERSON_00274,PHONE_00274,uses_phone
PERSON_00274,ACCT_00274,holds_account
PERSON_00274,ADDR_00274,resides_at
PERSON_00275,PHONE_00275,uses_phone
PERSON_00275,ACCT_00275,holds_account
PERSON_00275,ADDR_00275,resides_at
PERSON_00276,PHONE_00276,uses_phone
PERSON_00276,ACCT_00276,holds_account
PERSON_00276,ADDR_00276,resides_at
PERSON_00277,PHONE_00277,uses_phone
PERSON_00277,ACCT_00277,holds_account
PERSON_00277,ADDR_00277,resides_at
PERSON_00278,PHONE_00278,uses_phone
PERSON_00278,ACCT_00278,holds_account
PERSON_00278,ADDR_00278,resides_at
PERSON_00279,PHONE_00279,uses_phone
PERSON_00279,ACCT_00279,holds_account
PERSON_00279,ADDR_00279,resides_at
PERSON_00280,PHONE_00280,uses_phone
PERSON_00280,ACCT_00280,holds_account
PERSON_00280,ADDR_00280,resides_at
PERSON_00281,PHONE_00281,uses_phone
PERSON_00281,ACCT_00281,holds_account
PERSON_00281,ADDR_00281,resides_at
PERSON_00282,PHONE_00282,uses_phone
PERSON_00282,ACCT_00282,holds_account
PERSON_00282,ADDR_00282,resides_at
PERSON_00283,PHONE_00283,uses_phone
PERSON_00283,ACCT_00283,holds_account
PERSON_00283,ADDR_00283,resides_at
PERSON_00284,PHONE_00284,uses_phone
PERSON_00284,ACCT_00284,holds_account
PERSON_00284,ADDR_00284,resides_at
PERSON_00285,PHONE_00285,uses_phone
PERSON_00285,ACCT_00285,holds_account
PERSON_00285,ADDR_00285,resides_at
PERSON_00286,PHONE_00286,uses_phone
PERSON_00286,ACCT_00286,holds_account
PERSON_00286,ADDR_00286,resides_at
PERSON_00287,PHONE_00287,uses_phone
PERSON_00287,ACCT_00287,holds_account
PERSON_00287,ADDR_00287,resides_at
PERSON_00288,PHONE_00288,uses_phone
PERSON_00288,ACCT_00288,holds_account
PERSON_00288,ADDR_00288,resides_at
PERSON_00289,PHONE_00289,uses_phone
PERSON_00289,ACCT_00289,holds_account
PERSON_00289,ADDR_00289,resides_at
PERSON_00290,PHONE_00290,uses_phone
PERSON_00290,ACCT_00290,holds_account
PERSON_00290,ADDR_00290,resides_at
PERSON_00291,PHONE_00291,uses_phone
PERSON_00291,ACCT_00291,holds_account
PERSON_00291,ADDR_00291,resides_at
PERSON_00292,PHONE_00292,uses_phone
PERSON_00292,ACCT_00292,holds_account
PERSON_00292,ADDR_00292,resides_at
PERSON_00293,PHONE_00293,uses_phone
PERSON_00293,ACCT_00293,holds_account
PERSON_00293,ADDR_00293,resides_at
PERSON_00294,PHONE_00294,uses_phone
PERSON_00294,ACCT_00294,holds_account
PERSON_00294,ADDR_00294,resides_at
PERSON_00295,PHONE_00295,uses_phone
PERSON_00295,ACCT_00295,holds_account
PERSON_00295,ADDR_00295,resides_at
PERSON_00296,PHONE_00296,uses_phone
PERSON_00296,ACCT_00296,holds_account
PERSON_00296,ADDR_00296,resides_at
PERSON_00297,PHONE_00297,uses_phone
PERSON_00297,ACCT_00297,holds_account
PERSON_00297,ADDR_00297,resides_at
PERSON_00298,PHONE_00298,uses_phone
PERSON_00298,ACCT_00298,holds_account
PERSON_00298,ADDR_00298,resides_at
PERSON_00299,PHONE_00299,uses_phone
PERSON_00299,ACCT_00299,holds_account
PERSON_00299,ADDR_00299,resides_at
PERSON_00300,PHONE_00300,uses_phone
PERSON_00300,ACCT_00300,holds_account
PERSON_00300,ADDR_00300,resides_at
PERSON_00301,PHONE_00301,uses_phone
PERSON_00301,ACCT_00301,holds_account
PERSON_00301,ADDR_00301,resides_at
PERSON_00302,PHONE_00302,uses_phone
PERSON_00302,ACCT_00302,holds_account
PERSON_00302,ADDR_00302,resides_at
PERSON_00303,PHONE_00303,uses_phone
PERSON_00303,ACCT_00303,holds_account
PERSON_00303,ADDR_00303,resides_at
PERSON_00304,PHONE_00304,uses_phone
PERSON_00304,ACCT_00304,holds_account
PERSON_00304,ADDR_00304,resides_at
PERSON_00305,PHONE_00305,uses_phone
PERSON_00305,ACCT_00305,holds_account
PERSON_00305,ADDR_00305,resides_at
PERSON_00306,PHONE_00306,uses_phone
PERSON_00306,ACCT_00306,holds_account
PERSON_00306,ADDR_00306,resides_at
PERSON_00307,PHONE_00307,uses_phone
PERSON_00307,ACCT_00307,holds_account
PERSON_00307,ADDR_00307,resides_at
PERSON_00308,PHONE_00308,uses_phone
PERSON_00308,ACCT_00308,holds_account
PERSON_00308,ADDR_00308,resides_at
PERSON_00309,PHONE_00309,uses_phone
PERSON_00309,ACCT_00309,holds_account
PERSON_00309,ADDR_00309,resides_at
PERSON_00310,PHONE_00310,uses_phone
PERSON_00310,ACCT_00310,holds_account
PERSON_00310,ADDR_00310,resides_at
PERSON_00311,PHONE_00311,uses_phone
PERSON_00311,ACCT_00311,holds_account
PERSON_00311,ADDR_00311,resides_at
PERSON_00312,PHONE_00312,uses_phone
PERSON_00312,ACCT_00312,holds_account
PERSON_00312,ADDR_00312,resides_at
PERSON_00313,PHONE_00313,uses_phone
PERSON_00313,ACCT_00313,holds_account
PERSON_00313,ADDR_00313,resides_at
PERSON_00314,PHONE_00314,uses_phone
PERSON_00314,ACCT_00314,holds_account
PERSON_00314,ADDR_00314,resides_at
PERSON_00315,PHONE_00315,uses_phone
PERSON_00315,ACCT_00315,holds_account
PERSON_00315,ADDR_00315,resides_at
PERSON_00316,PHONE_00316,uses_phone
PERSON_00316,ACCT_00316,holds_account
PERSON_00316,ADDR_00316,resides_at
PERSON_00317,PHONE_00317,uses_phone
PERSON_00317,ACCT_00317,holds_account
PERSON_00317,ADDR_00317,resides_at
PERSON_00318,PHONE_00318,uses_phone
PERSON_00318,ACCT_00318,holds_account
PERSON_00318,ADDR_00318,resides_at
PERSON_00319,PHONE_00319,uses_phone
PERSON_00319,ACCT_00319,holds_account
PERSON_00319,ADDR_00319,resides_at
PERSON_00320,PHONE_00320,uses_phone
PERSON_00320,ACCT_00320,holds_account
PERSON_00320,ADDR_00320,resides_at
PERSON_00321,PHONE_00321,uses_phone
PERSON_00321,ACCT_00321,holds_account
PERSON_00321,ADDR_00321,resides_at
PERSON_00322,PHONE_00322,uses_phone
PERSON_00322,ACCT_00322,holds_account
PERSON_00322,ADDR_00322,resides_at
PERSON_00323,PHONE_00323,uses_phone
PERSON_00323,ACCT_00323,holds_account
PERSON_00323,ADDR_00323,resides_at
PERSON_00324,PHONE_00324,uses_phone
PERSON_00324,ACCT_00324,holds_account
PERSON_00324,ADDR_00324,resides_at
PERSON_00325,PHONE_00325,uses_phone
PERSON_00325,ACCT_00325,holds_account
PERSON_00325,ADDR_00325,resides_at
PERSON_00326,PHONE_00326,uses_phone
PERSON_00326,ACCT_00326,holds_account
PERSON_00326,ADDR_00326,resides_at
PERSON_00327,PHONE_00327,uses_phone
PERSON_00327,ACCT_00327,holds_account
PERSON_00327,ADDR_00327,resides_at
PERSON_00328,PHONE_00328,uses_phone
PERSON_00328,ACCT_00328,holds_account
PERSON_00328,ADDR_00328,resides_at
PERSON_00329,PHONE_00329,uses_phone
PERSON_00329,ACCT_00329,holds_account
PERSON_00329,ADDR_00329,resides_at
PERSON_00330,PHONE_00330,uses_phone
PERSON_00330,ACCT_00330,holds_account
PERSON_00330,ADDR_00330,resides_at
PERSON_00331,PHONE_00331,uses_phone
PERSON_00331,ACCT_00331,holds_account
PERSON_00331,ADDR_00331,resides_at
PERSON_00332,PHONE_00332,uses_phone
PERSON_00332,ACCT_00332,holds_account
PERSON_00332,ADDR_00332,resides_at
PERSON_00333,PHONE_00333,uses_phone
PERSON_00333,ACCT_00333,holds_account
PERSON_00333,ADDR_00333,resides_at
PERSON_00334,PHONE_00334,uses_phone
PERSON_00334,ACCT_00334,holds_account
PERSON_00334,ADDR_00334,resides_at
PERSON_00335,PHONE_00335,uses_phone
PERSON_00335,ACCT_00335,holds_account
PERSON_00335,ADDR_00335,resides_at
PERSON_00336,PHONE_00336,uses_phone
PERSON_00336,ACCT_00336,holds_account
PERSON_00336,ADDR_00336,resides_at
PERSON_00337,PHONE_00337,uses_phone
PERSON_00337,ACCT_00337,holds_account
PERSON_00337,ADDR_00337,resides_at
PERSON_00338,PHONE_00338,uses_phone
PERSON_00338,ACCT_00338,holds_account
PERSON_00338,ADDR_00338,resides_at
PERSON_00339,PHONE_00339,uses_phone
PERSON_00339,ACCT_00339,holds_account
PERSON_00339,ADDR_00339,resides_at
PERSON_00340,PHONE_00340,uses_phone
PERSON_00340,ACCT_00340,holds_account
PERSON_00340,ADDR_00340,resides_at
PERSON_00341,PHONE_00341,uses_phone
PERSON_00341,ACCT_00341,holds_account
PERSON_00341,ADDR_00341,resides_at
PERSON_00342,PHONE_00342,uses_phone
PERSON_00342,ACCT_00342,holds_account
PERSON_00342,ADDR_00342,resides_at
PERSON_00343,PHONE_00343,uses_phone
PERSON_00343,ACCT_00343,holds_account
PERSON_00343,ADDR_00343,resides_at
PERSON_00344,PHONE_00344,uses_phone
PERSON_00344,ACCT_00344,holds_account
PERSON_00344,ADDR_00344,resides_at
PERSON_00345,PHONE_00345,uses_phone
PERSON_00345,ACCT_00345,holds_account
PERSON_00345,ADDR_00345,resides_at
PERSON_00346,PHONE_00346,uses_phone
PERSON_00346,ACCT_00346,holds_account
PERSON_00346,ADDR_00346,resides_at
PERSON_00347,PHONE_00347,uses_phone
PERSON_00347,ACCT_00347,holds_account
PERSON_00347,ADDR_00347,resides_at
PERSON_00348,PHONE_00348,uses_phone
PERSON_00348,ACCT_00348,holds_account
PERSON_00348,ADDR_00348,resides_at
PERSON_00349,PHONE_00349,uses_phone
PERSON_00349,ACCT_00349,holds_account
PERSON_00349,ADDR_00349,resides_at
PERSON_00350,PHONE_00350,uses_phone
PERSON_00350,ACCT_00350,holds_account
PERSON_00350,ADDR_00350,resides_at
PERSON_00351,PHONE_00351,uses_phone
PERSON_00351,ACCT_00351,holds_account
PERSON_00351,ADDR_00351,resides_at
PERSON_00352,PHONE_00352,uses_phone
PERSON_00352,ACCT_00352,holds_account
PERSON_00352,ADDR_00352,resides_at
PERSON_00353,PHONE_00353,uses_phone
PERSON_00353,ACCT_00353,holds_account
PERSON_00353,ADDR_00353,resides_at
PERSON_00354,PHONE_00354,uses_phone
PERSON_00354,ACCT_00354,holds_account
PERSON_00354,ADDR_00354,resides_at
PERSON_00355,PHONE_00355,uses_phone
PERSON_00355,ACCT_00355,holds_account
PERSON_00355,ADDR_00355,resides_at
PERSON_00356,PHONE_00356,uses_phone
PERSON_00356,ACCT_00356,holds_account
PERSON_00356,ADDR_00356,resides_at
PERSON_00357,PHONE_00357,uses_phone
PERSON_00357,ACCT_00357,holds_account
PERSON_00357,ADDR_00357,resides_at
PERSON_00358,PHONE_00358,uses_phone
PERSON_00358,ACCT_00358,holds_account
PERSON_00358,ADDR_00358,resides_at
PERSON_00359,PHONE_00359,uses_phone
PERSON_00359,ACCT_00359,holds_account
PERSON_00359,ADDR_00359,resides_at
PERSON_00360,PHONE_00360,uses_phone
PERSON_00360,ACCT_00360,holds_account
PERSON_00360,ADDR_00360,resides_at
PERSON_00361,PHONE_00361,uses_phone
PERSON_00361,ACCT_00361,holds_account
PERSON_00361,ADDR_00361,resides_at
PERSON_00362,PHONE_00362,uses_phone
PERSON_00362,ACCT_00362,holds_account
PERSON_00362,ADDR_00362,resides_at
PERSON_00363,PHONE_00363,uses_phone
PERSON_00363,ACCT_00363,holds_account
PERSON_00363,ADDR_00363,resides_at
PERSON_00364,PHONE_00364,uses_phone
PERSON_00364,ACCT_00364,holds_account
PERSON_00364,ADDR_00364,resides_at
PERSON_00365,PHONE_00365,uses_phone
PERSON_00365,ACCT_00365,holds_account
PERSON_00365,ADDR_00365,resides_at
PERSON_00366,PHONE_00366,uses_phone
PERSON_00366,ACCT_00366,holds_account
PERSON_00366,ADDR_00366,resides_at
PERSON_00367,PHONE_00367,uses_phone
PERSON_00367,ACCT_00367,holds_account
PERSON_00367,ADDR_00367,resides_at
PERSON_00368,PHONE_00368,uses_phone
PERSON_00368,ACCT_00368,holds_account
PERSON_00368,ADDR_00368,resides_at
PERSON_00369,PHONE_00369,uses_phone
PERSON_00369,ACCT_00369,holds_account
PERSON_00369,ADDR_00369,resides_at
PERSON_00370,PHONE_00370,uses_phone
PERSON_00370,ACCT_00370,holds_account
PERSON_00370,ADDR_00370,resides_at
PERSON_00371,PHONE_00371,uses_phone
PERSON_00371,ACCT_00371,holds_account
PERSON_00371,ADDR_00371,resides_at
PERSON_00372,PHONE_00372,uses_phone
PERSON_00372,ACCT_00372,holds_account
PERSON_00372,ADDR_00372,resides_at
PERSON_00373,PHONE_00373,uses_phone
PERSON_00373,ACCT_00373,holds_account
PERSON_00373,ADDR_00373,resides_at
PERSON_00374,PHONE_00374,uses_phone
PERSON_00374,ACCT_00374,holds_account
PERSON_00374,ADDR_00374,resides_at
PERSON_00375,PHONE_00375,uses_phone
PERSON_00375,ACCT_00375,holds_account
PERSON_00375,ADDR_00375,resides_at
PERSON_00376,PHONE_00376,uses_phone
PERSON_00376,ACCT_00376,holds_account
PERSON_00376,ADDR_00376,resides_at
PERSON_00377,PHONE_00377,uses_phone
PERSON_00377,ACCT_00377,holds_account
PERSON_00377,ADDR_00377,resides_at
PERSON_00378,PHONE_00378,uses_phone
PERSON_00378,ACCT_00378,holds_account
PERSON_00378,ADDR_00378,resides_at
PERSON_00379,PHONE_00379,uses_phone
PERSON_00379,ACCT_00379,holds_account
PERSON_00379,ADDR_00379,resides_at
PERSON_00380,PHONE_00380,uses_phone
PERSON_00380,ACCT_00380,holds_account
PERSON_00380,ADDR_00380,resides_at
PERSON_00381,PHONE_00381,uses_phone
PERSON_00381,ACCT_00381,holds_account
PERSON_00381,ADDR_00381,resides_at
PERSON_00382,PHONE_00382,uses_phone
PERSON_00382,ACCT_00382,holds_account
PERSON_00382,ADDR_00382,resides_at
PERSON_00383,PHONE_00383,uses_phone
PERSON_00383,ACCT_00383,holds_account
PERSON_00383,ADDR_00383,resides_at
PERSON_00384,PHONE_00384,uses_phone
PERSON_00384,ACCT_00384,holds_account
PERSON_00384,ADDR_00384,resides_at
PERSON_00385,PHONE_00385,uses_phone
PERSON_00385,ACCT_00385,holds_account
PERSON_00385,ADDR_00385,resides_at
PERSON_00386,PHONE_00386,uses_phone
PERSON_00386,ACCT_00386,holds_account
PERSON_00386,ADDR_00386,resides_at
PERSON_00387,PHONE_00387,uses_phone
PERSON_00387,ACCT_00387,holds_account
PERSON_00387,ADDR_00387,resides_at
PERSON_00388,PHONE_00388,uses_phone
PERSON_00388,ACCT_00388,holds_account
PERSON_00388,ADDR_00388,resides_at
PERSON_00389,PHONE_00389,uses_phone
PERSON_00389,ACCT_00389,holds_account
PERSON_00389,ADDR_00389,resides_at
PERSON_00390,PHONE_00390,uses_phone
PERSON_00390,ACCT_00390,holds_account
PERSON_00390,ADDR_00390,resides_at
PERSON_00391,PHONE_00391,uses_phone
PERSON_00391,ACCT_00391,holds_account
PERSON_00391,ADDR_00391,resides_at
PERSON_00392,PHONE_00392,uses_phone
PERSON_00392,ACCT_00392,holds_account
PERSON_00392,ADDR_00392,resides_at
PERSON_00393,PHONE_00393,uses_phone
PERSON_00393,ACCT_00393,holds_account
PERSON_00393,ADDR_00393,resides_at
PERSON_00394,PHONE_00394,uses_phone
PERSON_00394,ACCT_00394,holds_account
PERSON_00394,ADDR_00394,resides_at
PERSON_00395,PHONE_00395,uses_phone
PERSON_00395,ACCT_00395,holds_account
PERSON_00395,ADDR_00395,resides_at
PERSON_00396,PHONE_00396,uses_phone
PERSON_00396,ACCT_00396,holds_account
PERSON_00396,ADDR_00396,resides_at
PERSON_00397,PHONE_00397,uses_phone
PERSON_00397,ACCT_00397,holds_account
PERSON_00397,ADDR_00397,resides_at
PERSON_00398,PHONE_00398,uses_phone
PERSON_00398,ACCT_00398,holds_account
PERSON_00398,ADDR_00398,resides_at
PERSON_00399,PHONE_00399,uses_phone
PERSON_00399,ACCT_00399,holds_account
PERSON_00399,ADDR_00399,resides_at
PERSON_00400,PHONE_00400,uses_phone
PERSON_00400,ACCT_00400,holds_account
PERSON_00400,ADDR_00400,resides_at
PERSON_00401,PHONE_00401,uses_phone
PERSON_00401,ACCT_00401,holds_account
PERSON_00401,ADDR_00401,resides_at
PERSON_00402,PHONE_00402,uses_phone
PERSON_00402,ACCT_00402,holds_account
PERSON_00402,ADDR_00402,resides_at
PERSON_00403,PHONE_00403,uses_phone
PERSON_00403,ACCT_00403,holds_account
PERSON_00403,ADDR_00403,resides_at
PERSON_00404,PHONE_00404,uses_phone
PERSON_00404,ACCT_00404,holds_account
PERSON_00404,ADDR_00404,resides_at
PERSON_00405,PHONE_00405,uses_phone
PERSON_00405,ACCT_00405,holds_account
PERSON_00405,ADDR_00405,resides_at
PERSON_00406,PHONE_00406,uses_phone
PERSON_00406,ACCT_00406,holds_account
PERSON_00406,ADDR_00406,resides_at
PERSON_00407,PHONE_00407,uses_phone
PERSON_00407,ACCT_00407,holds_account
PERSON_00407,ADDR_00407,resides_at
PERSON_00408,PHONE_00408,uses_phone
PERSON_00408,ACCT_00408,holds_account
PERSON_00408,ADDR_00408,resides_at
PERSON_00409,PHONE_00409,uses_phone
PERSON_00409,ACCT_00409,holds_account
PERSON_00409,ADDR_00409,resides_at
PERSON_00410,PHONE_00410,uses_phone
PERSON_00410,ACCT_00410,holds_account
PERSON_00410,ADDR_00410,resides_at
PERSON_00411,PHONE_00411,uses_phone
PERSON_00411,ACCT_00411,holds_account
PERSON_00411,ADDR_00411,resides_at
PERSON_00412,PHONE_00412,uses_phone
PERSON_00412,ACCT_00412,holds_account
PERSON_00412,ADDR_00412,resides_at
PERSON_00413,PHONE_00413,uses_phone
PERSON_00413,ACCT_00413,holds_account
PERSON_00413,ADDR_00413,resides_at
PERSON_00414,PHONE_00414,uses_phone
PERSON_00414,ACCT_00414,holds_account
PERSON_00414,ADDR_00414,resides_at
PERSON_00415,PHONE_00415,uses_phone
PERSON_00415,ACCT_00415,holds_account
PERSON_00415,ADDR_00415,resides_at
PERSON_00416,PHONE_00416,uses_phone
PERSON_00416,ACCT_00416,holds_account
PERSON_00416,ADDR_00416,resides_at
PERSON_00417,PHONE_00417,uses_phone
PERSON_00417,ACCT_00417,holds_account
PERSON_00417,ADDR_00417,resides_at
PERSON_00418,PHONE_00418,uses_phone
PERSON_00418,ACCT_00418,holds_account
PERSON_00418,ADDR_00418,resides_at
PERSON_00419,PHONE_00419,uses_phone
PERSON_00419,ACCT_00419,holds_account
PERSON_00419,ADDR_00419,resides_at
PERSON_00420,PHONE_00420,uses_phone
PERSON_00420,ACCT_00420,holds_account
PERSON_00420,ADDR_00420,resides_at
PERSON_00421,PHONE_00421,uses_phone
PERSON_00421,ACCT_00421,holds_account
PERSON_00421,ADDR_00421,resides_at
PERSON_00422,PHONE_00422,uses_phone
PERSON_00422,ACCT_00422,holds_account
PERSON_00422,ADDR_00422,resides_at
PERSON_00423,PHONE_00423,uses_phone
PERSON_00423,ACCT_00423,holds_account
PERSON_00423,ADDR_00423,resides_at
PERSON_00424,PHONE_00424,uses_phone
PERSON_00424,ACCT_00424,holds_account
PERSON_00424,ADDR_00424,resides_at
PERSON_00425,PHONE_00425,uses_phone
PERSON_00425,ACCT_00425,holds_account
PERSON_00425,ADDR_00425,resides_at
PERSON_00426,PHONE_00426,uses_phone
PERSON_00426,ACCT_00426,holds_account
PERSON_00426,ADDR_00426,resides_at
PERSON_00427,PHONE_00427,uses_phone
PERSON_00427,ACCT_00427,holds_account
PERSON_00427,ADDR_00427,resides_at
PERSON_00428,PHONE_00428,uses_phone
PERSON_00428,ACCT_00428,holds_account
PERSON_00428,ADDR_00428,resides_at
PERSON_00429,PHONE_00429,uses_phone
PERSON_00429,ACCT_00429,holds_account
PERSON_00429,ADDR_00429,resides_at
PERSON_00430,PHONE_00430,uses_phone
PERSON_00430,ACCT_00430,holds_account
PERSON_00430,ADDR_00430,resides_at
PERSON_00431,PHONE_00431,uses_phone
PERSON_00431,ACCT_00431,holds_account
PERSON_00431,ADDR_00431,resides_at
PERSON_00432,PHONE_00432,uses_phone
PERSON_00432,ACCT_00432,holds_account
PERSON_00432,ADDR_00432,resides_at
PERSON_00433,PHONE_00433,uses_phone
PERSON_00433,ACCT_00433,holds_account
PERSON_00433,ADDR_00433,resides_at
PERSON_00434,PHONE_00434,uses_phone
PERSON_00434,ACCT_00434,holds_account
PERSON_00434,ADDR_00434,resides_at
PERSON_00435,PHONE_00435,uses_phone
PERSON_00435,ACCT_00435,holds_account
PERSON_00435,ADDR_00435,resides_at
PERSON_00436,PHONE_00436,uses_phone
PERSON_00436,ACCT_00436,holds_account
PERSON_00436,ADDR_00436,resides_at
PERSON_00437,PHONE_00437,uses_phone
PERSON_00437,ACCT_00437,holds_account
