call_id,date,from_person,to_person,duration_sec,phone_id,call_type
CALL_003829,2022-12-16,PERSON_00382,PERSON_00287,240,PHONE_00070,voice
CALL_003830,2023-05-22,PERSON_00144,PERSON_00221,300,PHONE_00195,outgoing
CALL_003831,2024-04-25,PERSON_00430,PERSON_00249,180,PHONE_00434,missed
CALL_003832,2024-06-19,PERSON_00393,PERSON_00103,60,PHONE_00514,missed
CALL_003833,2025-07-25,PERSON_00184,PERSON_00337,120,PHONE_00496,voice
CALL_003834,2021-06-03,PERSON_00020,PERSON_00284,120,PHONE_00604,voice
CALL_003835,2025-01-06,PERSON_00378,PERSON_00099,0,PHONE_00464,voice
CALL_003836,2026-02-10,PERSON_00438,PERSON_00345,65,PHONE_00435,voice
CALL_003837,2023-07-22,PERSON_00394,PERSON_00040,420,PHONE_00032,voice
CALL_003838,2024-08-17,PERSON_00097,PERSON_00331,1200,PHONE_00389,voice
CALL_003839,2025-06-05,PERSON_00035,PERSON_00415,240,PHONE_00341,outgoing
CALL_003840,2025-01-07,PERSON_00259,PERSON_00175,180,PHONE_00031,outgoing
CALL_003841,2025-03-17,PERSON_00401,PERSON_00002,300,PHONE_00593,outgoing
CALL_003842,2023-11-25,PERSON_00229,PERSON_00069,420,PHONE_00325,voice
CALL_003843,2025-07-12,PERSON_00181,PERSON_00345,420,PHONE_00269,voice
CALL_003844,2024-02-09,PERSON_00415,PERSON_00359,65,PHONE_00079,voice
CALL_003845,2023-04-06,PERSON_00143,PERSON_00125,780,PHONE_00497,outgoing
CALL_003846,2022-01-15,PERSON_00281,PERSON_00173,28,PHONE_00166,voice
CALL_003847,2023-02-27,PERSON_00014,PERSON_00010,240,PHONE_00453,voice
CALL_003848,2021-02-04,PERSON_00213,PERSON_00136,120,PHONE_00350,voice
CALL_003849,2022-05-20,PERSON_00170,PERSON_00284,780,PHONE_00152,missed
CALL_003850,2021-05-05,PERSON_00206,PERSON_00038,120,PHONE_00496,voice
CALL_003851,2023-02-17,PERSON_00130,PERSON_00044,12,PHONE_00086,voice
CALL_003852,2025-11-15,PERSON_00390,PERSON_00052,28,PHONE_00577,missed
CALL_003853,2025-05-06,PERSON_00097,PERSON_00309,420,PHONE_00389,voice
CALL_003854,2023-08-11,PERSON_00157,PERSON_00213,12,PHONE_00254,voice
CALL_003855,2026-02-27,PERSON_00281,PERSON_00072,28,PHONE_00166,outgoing
CALL_003856,2021-10-20,PERSON_00039,PERSON_00301,600,PHONE_00441,voice
CALL_003857,2022-08-19,PERSON_00049,PERSON_00133,780,PHONE_00538,voice
CALL_003858,2025-08-12,PERSON_00210,PERSON_00186,300,PHONE_00514,voice
CALL_003859,2023-08-13,PERSON_00336,PERSON_00192,0,PHONE_00083,voice
CALL_003860,2023-04-15,PERSON_00016,PERSON_00177,65,PHONE_00555,voice
CALL_003861,2021-10-25,PERSON_00053,PERSON_00025,0,PHONE_00527,voice
CALL_003862,2025-03-03,PERSON_00102,PERSON_00049,420,PHONE_00442,voice
CALL_003863,2024-08-06,PERSON_00182,PERSON_00077,120,PHONE_00627,voice
CALL_003864,2026-06-18,PERSON_00402,PERSON_00175,240,PHONE_00114,missed
CALL_003865,2023-03-28,PERSON_00173,PERSON_00072,240,PHONE_00529,voice
CALL_003866,2024-04-18,PERSON_00360,PERSON_00130,120,PHONE_00467,outgoing
CALL_003867,2024-03-19,PERSON_00141,PERSON_00071,65,PHONE_00528,outgoing
CALL_003868,2025-03-18,PERSON_00094,PERSON_00433,65,PHONE_00044,voice
CALL_003869,2022-06-29,PERSON_00135,PERSON_00146,240,PHONE_00564,voice
CALL_003870,2026-03-21,PERSON_00068,PERSON_00315,30,PHONE_00385,voice
CALL_003871,2021-02-17,PERSON_00039,PERSON_00220,180,PHONE_00441,voice
CALL_003872,2026-06-19,PERSON_00433,PERSON_00215,120,PHONE_00062,voice
CALL_003873,2022-05-26,PERSON_00345,PERSON_00146,60,PHONE_00105,voice
CALL_003874,2025-11-26,PERSON_00038,PERSON_00022,120,PHONE_00319,missed
CALL_003875,2022-11-03,PERSON_00192,PERSON_00076,120,PHONE_00605,voice
CALL_003876,2025-06-08,PERSON_00184,PERSON_00192,12,PHONE_00164,outgoing
CALL_003877,2024-03-06,PERSON_00134,PERSON_00084,0,PHONE_00074,outgoing
CALL_003878,2021-09-04,PERSON_00413,PERSON_00199,0,PHONE_00379,voice
CALL_003879,2022-03-31,PERSON_00306,PERSON_00337,120,PHONE_00117,missed
CALL_003880,2024-02-20,PERSON_00385,PERSON_00220,120,PHONE_00062,voice
CALL_003881,2022-08-30,PERSON_00056,PERSON_00046,300,PHONE_00495,voice
CALL_003882,2021-10-29,PERSON_00227,PERSON_00068,120,PHONE_00130,voice
CALL_003883,2026-04-13,PERSON_00255,PERSON_00444,120,PHONE_00292,voice
CALL_003884,2023-09-14,PERSON_00238,PERSON_00259,300,PHONE_00601,missed
CALL_003885,2024-09-03,PERSON_00078,PERSON_00125,120,PHONE_00134,voice
CALL_003886,2024-04-03,PERSON_00379,PERSON_00225,420,PHONE_00443,missed
CALL_003887,2024-07-23,PERSON_00185,PERSON_00337,780,PHONE_00525,voice
CALL_003888,2024-11-07,PERSON_00103,PERSON_00372,60,PHONE_00408,voice
CALL_003889,2022-11-24,PERSON_00076,PERSON_00372,300,PHONE_00504,voice
CALL_003890,2022-10-31,PERSON_00369,PERSON_00365,180,PHONE_00346,voice
CALL_003891,2025-11-21,PERSON_00288,PERSON_00091,65,PHONE_00397,voice
CALL_003892,2023-01-19,PERSON_00116,PERSON_00162,30,PHONE_00444,outgoing
CALL_003893,2021-04-24,PERSON_00340,PERSON_00307,120,PHONE_00243,voice
CALL_003894,2023-04-07,PERSON_00101,PERSON_00445,28,PHONE_00408,voice
CALL_003895,2021-05-15,PERSON_00220,PERSON_00178,65,PHONE_00503,outgoing
CALL_003896,2025-10-20,PERSON_00342,PERSON_00255,300,PHONE_00191,voice
CALL_003897,2025-05-31,PERSON_00091,PERSON_00449,28,PHONE_00377,voice
CALL_003898,2024-02-02,PERSON_00337,PERSON_00028,240,PHONE_00531,outgoing
CALL_003899,2023-06-13,PERSON_00304,PERSON_00006,1200,PHONE_00606,voice
CALL_003900,2023-10-22,PERSON_00240,PERSON_00125,1200,PHONE_00284,outgoing
CALL_003901,2021-04-09,PERSON_00192,PERSON_00231,780,PHONE_00605,missed
CALL_003902,2024-12-21,PERSON_00050,PERSON_00099,60,PHONE_00378,voice
CALL_003903,2021-01-25,PERSON_00270,PERSON_00104,180,PHONE_00613,outgoing
CALL_003904,2024-11-29,PERSON_00317,PERSON_00014,600,PHONE_00603,voice
CALL_003905,2021-02-25,PERSON_00019,PERSON_00193,600,PHONE_00101,voice
CALL_003906,2023-04-29,PERSON_00177,PERSON_00007,300,PHONE_00170,voice
CALL_003907,2024-10-01,PERSON_00269,PERSON_00346,240,PHONE_00583,voice
CALL_003908,2022-12-15,PERSON_00170,PERSON_00130,28,PHONE_00152,voice
CALL_003909,2023-09-28,PERSON_00221,PERSON_00387,120,PHONE_00007,outgoing
CALL_003910,2024-04-08,PERSON_00192,PERSON_00343,420,PHONE_00423,voice
CALL_003911,2022-08-17,PERSON_00369,PERSON_00365,300,PHONE_00346,outgoing
CALL_003912,2025-05-25,PERSON_00319,PERSON_00315,1200,PHONE_00021,voice
CALL_003913,2021-10-28,PERSON_00071,PERSON_00288,120,PHONE_00392,missed
CALL_003914,2021-12-10,PERSON_00281,PERSON_00173,240,PHONE_00166,voice
CALL_003915,2023-12-18,PERSON_00287,PERSON_00402,12,PHONE_00091,voice
CALL_003916,2026-01-27,PERSON_00172,PERSON_00090,0,PHONE_00487,voice
CALL_003917,2025-10-13,PERSON_00390,PERSON_00022,60,PHONE_00577,voice
CALL_003918,2023-12-31,PERSON_00287,PERSON_00234,300,PHONE_00091,voice
CALL_003919,2024-01-19,PERSON_00133,PERSON_00429,240,PHONE_00502,missed
CALL_003920,2022-09-20,PERSON_00385,PERSON_00178,28,PHONE_00062,voice
CALL_003921,2023-02-05,PERSON_00387,PERSON_00012,30,PHONE_00274,voice
CALL_003922,2025-09-13,PERSON_00315,PERSON_00068,60,PHONE_00218,voice
CALL_003923,2026-01-01,PERSON_00227,PERSON_00376,120,PHONE_00251,voice
CALL_003924,2022-01-26,PERSON_00420,PERSON_00316,60,PHONE_00143,missed
CALL_003925,2025-12-23,PERSON_00175,PERSON_00287,120,PHONE_00524,voice
CALL_003926,2022-06-25,PERSON_00357,PERSON_00173,60,PHONE_00039,voice
CALL_003927,2024-07-03,PERSON_00274,PERSON_00078,180,PHONE_00065,voice
CALL_003928,2024-02-05,PERSON_00191,PERSON_00323,600,PHONE_00585,voice
CALL_003929,2023-11-17,PERSON_00299,PERSON_00053,420,PHONE_00328,voice
CALL_003930,2023-02-07,PERSON_00172,PERSON_00090,0,PHONE_00487,outgoing
CALL_003931,2026-01-09,PERSON_00240,PERSON_00127,600,PHONE_00174,voice
CALL_003932,2022-01-26,PERSON_00322,PERSON_00110,600,PHONE_00403,voice
CALL_003933,2022-05-16,PERSON_00196,PERSON_00116,1200,PHONE_00464,voice
CALL_003934,2024-08-01,PERSON_00146,PERSON_00107,300,PHONE_00300,voice
CALL_003935,2021-11-29,PERSON_00376,PERSON_00246,65,PHONE_00109,outgoing
CALL_003936,2021-11-05,PERSON_00039,PERSON_00299,1200,PHONE_00441,voice
CALL_003937,2021-04-15,PERSON_00405,PERSON_00382,12,PHONE_00283,voice
CALL_003938,2023-01-29,PERSON_00225,PERSON_00359,65,PHONE_00274,outgoing
CALL_003939,2021-01-26,PERSON_00405,PERSON_00100,300,PHONE_00283,outgoing
CALL_003940,2021-09-03,PERSON_00221,PERSON_00167,120,PHONE_00007,outgoing
CALL_003941,2022-11-04,PERSON_00325,PERSON_00004,240,PHONE_00466,voice
CALL_003942,2026-01-29,PERSON_00305,PERSON_00196,180,PHONE_00380,voice
CALL_003943,2024-12-07,PERSON_00388,PERSON_00284,28,PHONE_00497,voice
CALL_003944,2023-04-15,PERSON_00064,PERSON_00016,120,PHONE_00164,outgoing
CALL_003945,2025-11-25,PERSON_00333,PERSON_00059,120,PHONE_00189,voice
CALL_003946,2026-02-01,PERSON_00072,PERSON_00281,65,PHONE_00140,voice
CALL_003947,2021-08-09,PERSON_00101,PERSON_00388,65,PHONE_00408,outgoing
CALL_003948,2024-05-10,PERSON_00133,PERSON_00016,0,PHONE_00502,voice
CALL_003949,2024-03-12,PERSON_00268,PERSON_00445,30,PHONE_00365,voice
CALL_003950,2023-05-12,PERSON_00179,PERSON_00135,240,PHONE_00490,missed
CALL_003951,2022-12-02,PERSON_00185,PERSON_00028,120,PHONE_00525,voice
CALL_003952,2022-09-01,PERSON_00375,PERSON_00372,180,PHONE_00387,voice
CALL_003953,2022-11-30,PERSON_00300,PERSON_00393,240,PHONE_00060,voice
CALL_003954,2021-06-10,PERSON_00071,PERSON_00170,60,PHONE_00392,voice
CALL_003955,2025-05-05,PERSON_00112,PERSON_00151,180,PHONE_00309,voice
CALL_003956,2023-01-17,PERSON_00173,PERSON_00072,0,PHONE_00529,voice
CALL_003957,2024-06-11,PERSON_00358,PERSON_00107,300,PHONE_00452,voice
CALL_003958,2025-12-30,PERSON_00376,PERSON_00154,28,PHONE_00109,voice
CALL_003959,2021-04-30,PERSON_00227,PERSON_00246,120,PHONE_00130,voice
CALL_003960,2022-07-10,PERSON_00282,PERSON_00438,780,PHONE_00104,voice
CALL_003961,2022-12-06,PERSON_00215,PERSON_00043,120,PHONE_00306,voice
CALL_003962,2023-04-13,PERSON_00009,PERSON_00036,600,PHONE_00339,voice
CALL_003963,2022-08-04,PERSON_00434,PERSON_00287,240,PHONE_00018,outgoing
CALL_003964,2022-06-06,PERSON_00093,PERSON_00001,180,PHONE_00315,voice
CALL_003965,2022-07-13,PERSON_00010,PERSON_00290,12,PHONE_00080,voice
CALL_003966,2023-08-04,PERSON_00051,PERSON_00178,1200,PHONE_00030,voice
CALL_003967,2023-09-29,PERSON_00211,PERSON_00028,30,PHONE_00567,voice
CALL_003968,2022-01-22,PERSON_00444,PERSON_00015,120,PHONE_00153,voice
CALL_003969,2025-04-12,PERSON_00072,PERSON_00281,28,PHONE_00140,missed
CALL_003970,2022-08-03,PERSON_00252,PERSON_00275,60,PHONE_00406,missed
CALL_003971,2026-06-24,PERSON_00101,PERSON_00163,65,PHONE_00408,outgoing
CALL_003972,2022-05-25,PERSON_00281,PERSON_00072,240,PHONE_00166,voice
CALL_003973,2021-06-30,PERSON_00068,PERSON_00085,65,PHONE_00146,voice
CALL_003974,2021-06-11,PERSON_00281,PERSON_00105,240,PHONE_00166,voice
CALL_003975,2022-03-25,PERSON_00344,PERSON_00213,240,PHONE_00371,voice
CALL_003976,2024-02-28,PERSON_00163,PERSON_00102,120,PHONE_00251,voice
CALL_003977,2021-03-26,PERSON_00401,PERSON_00178,1200,PHONE_00593,voice
CALL_003978,2025-08-09,PERSON_00010,PERSON_00107,180,PHONE_00080,voice
CALL_003979,2024-04-03,PERSON_00225,PERSON_00072,780,PHONE_00274,voice
CALL_003980,2021-07-02,PERSON_00177,PERSON_00007,180,PHONE_00170,voice
CALL_003981,2024-07-17,PERSON_00283,PERSON_00391,780,PHONE_00186,voice
CALL_003982,2024-08-21,PERSON_00150,PERSON_00188,240,PHONE_00373,outgoing
CALL_003983,2024-03-21,PERSON_00033,PERSON_00060,600,PHONE_00048,voice
CALL_003984,2021-05-31,PERSON_00276,PERSON_00162,300,PHONE_00164,voice
CALL_003985,2021-11-04,PERSON_00283,PERSON_00113,600,PHONE_00072,outgoing
CALL_003986,2022-05-29,PERSON_00159,PERSON_00220,28,PHONE_00441,voice
CALL_003987,2021-07-05,PERSON_00410,PERSON_00045,180,PHONE_00355,missed
CALL_003988,2024-07-29,PERSON_00056,PERSON_00280,60,PHONE_00086,outgoing
CALL_003989,2021-03-06,PERSON_00402,PERSON_00149,420,PHONE_00228,voice
CALL_003990,2022-05-11,PERSON_00203,PERSON_00444,120,PHONE_00321,outgoing
CALL_003991,2023-07-16,PERSON_00237,PERSON_00033,240,PHONE_00106,missed
CALL_003992,2024-02-27,PERSON_00330,PERSON_00108,1200,PHONE_00215,voice
CALL_003993,2021-02-21,PERSON_00188,PERSON_00429,240,PHONE_00613,voice
CALL_003994,2022-03-29,PERSON_00430,PERSON_00445,65,PHONE_00076,voice
CALL_003995,2025-11-04,PERSON_00325,PERSON_00205,600,PHONE_00466,voice
CALL_003996,2021-10-14,PERSON_00109,PERSON_00107,180,PHONE_00585,voice
CALL_003997,2024-11-22,PERSON_00192,PERSON_00171,120,PHONE_00605,voice
CALL_003998,2024-01-19,PERSON_00394,PERSON_00071,0,PHONE_00032,missed
CALL_003999,2024-09-20,PERSON_00337,PERSON_00185,300,PHONE_00531,voice
CALL_004000,2024-09-04,PERSON_00145,PERSON_00181,120,PHONE_00019,voice
CALL_004001,2024-09-21,PERSON_00009,PERSON_00221,65,PHONE_00339,voice
CALL_004002,2022-02-18,PERSON_00447,PERSON_00164,600,PHONE_00041,voice
CALL_004003,2026-01-01,PERSON_00420,PERSON_00316,180,PHONE_00143,voice
CALL_004004,2022-04-22,PERSON_00300,PERSON_00072,28,PHONE_00060,voice
CALL_004005,2024-06-29,PERSON_00204,PERSON_00434,300,PHONE_00183,voice
CALL_004006,2023-03-04,PERSON_00185,PERSON_00171,240,PHONE_00525,voice
CALL_004007,2024-11-01,PERSON_00043,PERSON_00231,120,PHONE_00343,missed
CALL_004008,2026-04-15,PERSON_00425,PERSON_00201,28,PHONE_00152,voice
CALL_004009,2021-10-01,PERSON_00268,PERSON_00094,300,PHONE_00365,missed
CALL_004010,2021-07-02,PERSON_00229,PERSON_00044,12,PHONE_00325,missed
CALL_004011,2023-04-04,PERSON_00380,PERSON_00143,1200,PHONE_00355,voice
CALL_004012,2022-05-21,PERSON_00319,PERSON_00261,30,PHONE_00383,outgoing
CALL_004013,2026-03-22,PERSON_00387,PERSON_00107,420,PHONE_00608,voice
CALL_004014,2025-07-15,PERSON_00101,PERSON_00058,120,PHONE_00408,voice
CALL_004015,2026-03-06,PERSON_00165,PERSON_00333,120,PHONE_00584,voice
CALL_004016,2021-02-27,PERSON_00266,PERSON_00203,30,PHONE_00344,voice
CALL_004017,2025-04-02,PERSON_00090,PERSON_00107,65,PHONE_00406,voice
CALL_004018,2021-07-29,PERSON_00082,PERSON_00012,30,PHONE_00428,outgoing
CALL_004019,2021-07-15,PERSON_00388,PERSON_00290,120,PHONE_00497,missed
CALL_004020,2026-06-06,PERSON_00283,PERSON_00383,420,PHONE_00186,voice
CALL_004021,2024-09-10,PERSON_00173,PERSON_00281,420,PHONE_00529,missed
CALL_004022,2022-12-09,PERSON_00020,PERSON_00388,65,PHONE_00604,voice
CALL_004023,2026-06-23,PERSON_00012,PERSON_00376,65,PHONE_00623,missed
CALL_004024,2026-04-27,PERSON_00096,PERSON_00125,60,PHONE_00035,outgoing
CALL_004025,2022-01-13,PERSON_00205,PERSON_00064,300,PHONE_00648,outgoing
CALL_004026,2022-08-20,PERSON_00082,PERSON_00012,180,PHONE_00428,outgoing
CALL_004027,2024-09-09,PERSON_00387,PERSON_00375,12,PHONE_00274,voice
CALL_004028,2023-07-14,PERSON_00076,PERSON_00171,12,PHONE_00504,voice
CALL_004029,2024-05-13,PERSON_00414,PERSON_00077,0,PHONE_00012,outgoing
CALL_004030,2026-04-27,PERSON_00213,PERSON_00444,120,PHONE_00350,voice
CALL_004031,2025-02-13,PERSON_00161,PERSON_00173,300,PHONE_00447,outgoing
CALL_004032,2025-12-14,PERSON_00436,PERSON_00145,420,PHONE_00187,outgoing
CALL_004033,2021-11-14,PERSON_00243,PERSON_00085,600,PHONE_00148,outgoing
CALL_004034,2023-10-26,PERSON_00102,PERSON_00351,180,PHONE_00442,voice
CALL_004035,2024-01-24,PERSON_00225,PERSON_00412,180,PHONE_00274,voice
CALL_004036,2022-04-25,PERSON_00357,PERSON_00155,0,PHONE_00039,voice
CALL_004037,2022-06-10,PERSON_00388,PERSON_00284,0,PHONE_00497,voice
CALL_004038,2024-08-25,PERSON_00334,PERSON_00094,1200,PHONE_00486,voice
CALL_004039,2021-12-04,PERSON_00059,PERSON_00161,60,PHONE_00531,voice
CALL_004040,2025-10-28,PERSON_00355,PERSON_00381,600,PHONE_00551,voice
CALL_004041,2021-07-21,PERSON_00309,PERSON_00299,240,PHONE_00497,voice
CALL_004042,2024-12-12,PERSON_00127,PERSON_00133,120,PHONE_00292,voice
CALL_004043,2024-11-28,PERSON_00072,PERSON_00173,240,PHONE_00140,voice
CALL_004044,2024-01-17,PERSON_00094,PERSON_00185,120,PHONE_00044,outgoing
CALL_004045,2023-11-13,PERSON_00402,PERSON_00287,120,PHONE_00114,missed
CALL_004046,2025-09-20,PERSON_00411,PERSON_00049,120,PHONE_00054,voice
CALL_004047,2025-04-28,PERSON_00279,PERSON_00071,30,PHONE_00329,missed
CALL_004048,2025-12-31,PERSON_00383,PERSON_00400,780,PHONE_00075,voice
CALL_004049,2023-03-24,PERSON_00058,PERSON_00143,600,PHONE_00584,outgoing
CALL_004050,2025-04-17,PERSON_00179,PERSON_00237,12,PHONE_00441,voice
CALL_004051,2021-12-16,PERSON_00072,PERSON_00281,780,PHONE_00140,voice
CALL_004052,2021-04-08,PERSON_00298,PERSON_00348,0,PHONE_00045,voice
CALL_004053,2025-02-06,PERSON_00283,PERSON_00383,780,PHONE_00072,outgoing
CALL_004054,2026-03-31,PERSON_00123,PERSON_00082,300,PHONE_00233,voice
CALL_004055,2023-01-08,PERSON_00031,PERSON_00051,1200,PHONE_00493,voice
CALL_004056,2025-02-22,PERSON_00090,PERSON_00173,0,PHONE_00406,voice
CALL_004057,2022-02-18,PERSON_00300,PERSON_00246,30,PHONE_00060,missed
CALL_004058,2022-08-25,PERSON_00316,PERSON_00270,120,PHONE_00560,voice
CALL_004059,2023-10-18,PERSON_00281,PERSON_00173,780,PHONE_00166,missed
CALL_004060,2023-12-31,PERSON_00090,PERSON_00063,300,PHONE_00406,voice
CALL_004061,2024-11-28,PERSON_00059,PERSON_00155,120,PHONE_00531,voice
CALL_004062,2022-10-07,PERSON_00374,PERSON_00055,120,PHONE_00616,voice
CALL_004063,2026-05-16,PERSON_00433,PERSON_00048,240,PHONE_00062,voice
CALL_004064,2024-02-25,PERSON_00059,PERSON_00070,1200,PHONE_00531,voice
CALL_004065,2022-09-02,PERSON_00225,PERSON_00177,120,PHONE_00274,outgoing
CALL_004066,2022-04-09,PERSON_00390,PERSON_00052,65,PHONE_00577,missed
CALL_004067,2024-07-08,PERSON_00442,PERSON_00213,0,PHONE_00022,voice
CALL_004068,2023-09-15,PERSON_00262,PERSON_00433,240,PHONE_00343,missed
CALL_004069,2024-09-08,PERSON_00394,PERSON_00333,240,PHONE_00032,missed
CALL_004070,2021-06-16,PERSON_00264,PERSON_00045,600,PHONE_00515,outgoing
CALL_004071,2024-08-31,PERSON_00254,PERSON_00146,120,PHONE_00552,voice
CALL_004072,2026-06-27,PERSON_00258,PERSON_00113,0,PHONE_00589,voice
CALL_004073,2023-09-22,PERSON_00213,PERSON_00344,0,PHONE_00350,missed
CALL_004074,2022-04-30,PERSON_00105,PERSON_00281,65,PHONE_00106,voice
CALL_004075,2026-05-28,PERSON_00372,PERSON_00346,120,PHONE_00177,missed
CALL_004076,2026-02-05,PERSON_00133,PERSON_00143,0,PHONE_00502,voice
CALL_004077,2025-02-08,PERSON_00212,PERSON_00232,65,PHONE_00576,voice
CALL_004078,2023-08-20,PERSON_00081,PERSON_00348,120,PHONE_00196,missed
CALL_004079,2025-10-10,PERSON_00331,PERSON_00394,12,PHONE_00274,missed
CALL_004080,2023-04-13,PERSON_00327,PERSON_00196,300,PHONE_00502,missed
CALL_004081,2024-02-25,PERSON_00053,PERSON_00014,420,PHONE_00527,voice
CALL_004082,2022-02-23,PERSON_00255,PERSON_00060,240,PHONE_00292,voice
CALL_004083,2021-04-04,PERSON_00091,PERSON_00040,420,PHONE_00377,voice
CALL_004084,2024-01-18,PERSON_00382,PERSON_00182,240,PHONE_00070,voice
CALL_004085,2026-06-22,PERSON_00101,PERSON_00320,420,PHONE_00408,outgoing
CALL_004086,2025-04-07,PERSON_00032,PERSON_00121,780,PHONE_00446,voice
CALL_004087,2022-07-16,PERSON_00364,PERSON_00363,65,PHONE_00019,voice
CALL_004088,2023-03-13,PERSON_00148,PERSON_00217,120,PHONE_00407,voice
CALL_004089,2022-08-16,PERSON_00231,PERSON_00043,12,PHONE_00397,outgoing
CALL_004090,2025-03-08,PERSON_00415,PERSON_00151,120,PHONE_00079,voice
CALL_004091,2021-06-29,PERSON_00386,PERSON_00201,180,PHONE_00029,voice
CALL_004092,2026-01-04,PERSON_00220,PERSON_00159,240,PHONE_00503,voice
CALL_004093,2024-07-30,PERSON_00341,PERSON_00118,60,PHONE_00623,outgoing
CALL_004094,2023-10-25,PERSON_00178,PERSON_00051,180,PHONE_00090,missed
CALL_004095,2022-07-24,PERSON_00225,PERSON_00359,240,PHONE_00274,voice
CALL_004096,2024-12-18,PERSON_00333,PERSON_00331,65,PHONE_00189,voice
CALL_004097,2024-12-21,PERSON_00383,PERSON_00400,65,PHONE_00075,voice
CALL_004098,2022-08-23,PERSON_00157,PERSON_00060,120,PHONE_00232,voice
CALL_004099,2023-05-20,PERSON_00344,PERSON_00213,12,PHONE_00371,voice
CALL_004100,2022-02-27,PERSON_00415,PERSON_00313,0,PHONE_00079,voice
CALL_004101,2021-05-06,PERSON_00082,PERSON_00065,120,PHONE_00428,voice
CALL_004102,2025-05-08,PERSON_00289,PERSON_00139,120,PHONE_00240,outgoing
CALL_004103,2025-05-28,PERSON_00208,PERSON_00160,0,PHONE_00149,outgoing
CALL_004104,2026-03-22,PERSON_00325,PERSON_00173,28,PHONE_00466,voice
CALL_004105,2025-11-06,PERSON_00322,PERSON_00148,420,PHONE_00403,outgoing
CALL_004106,2022-03-26,PERSON_00287,PERSON_00378,420,PHONE_00091,missed
CALL_004107,2024-10-01,PERSON_00240,PERSON_00125,120,PHONE_00174,voice
CALL_004108,2022-12-15,PERSON_00070,PERSON_00059,120,PHONE_00175,outgoing
CALL_004109,2024-07-04,PERSON_00105,PERSON_00199,1200,PHONE_00106,outgoing
CALL_004110,2024-11-22,PERSON_00111,PERSON_00182,180,PHONE_00086,voice
CALL_004111,2021-03-13,PERSON_00201,PERSON_00081,120,PHONE_00390,outgoing
CALL_004112,2025-01-07,PERSON_00254,PERSON_00222,120,PHONE_00552,voice
CALL_004113,2025-04-27,PERSON_00023,PERSON_00417,600,PHONE_00375,voice
CALL_004114,2022-09-10,PERSON_00144,PERSON_00245,1200,PHONE_00195,voice
CALL_004115,2023-07-20,PERSON_00099,PERSON_00050,300,PHONE_00428,voice
CALL_004116,2023-06-28,PERSON_00050,PERSON_00155,120,PHONE_00341,voice
CALL_004117,2026-03-30,PERSON_00276,PERSON_00162,180,PHONE_00164,voice
CALL_004118,2021-11-29,PERSON_00284,PERSON_00168,120,PHONE_00359,voice
CALL_004119,2023-11-15,PERSON_00001,PERSON_00021,180,PHONE_00232,outgoing
CALL_004120,2025-03-23,PERSON_00359,PERSON_00205,600,PHONE_00636,voice
CALL_004121,2023-07-18,PERSON_00058,PERSON_00003,300,PHONE_00190,missed
CALL_004122,2024-03-07,PERSON_00201,PERSON_00331,180,PHONE_00390,voice
CALL_004123,2024-12-07,PERSON_00263,PERSON_00245,60,PHONE_00416,outgoing
CALL_004124,2023-06-02,PERSON_00282,PERSON_00148,600,PHONE_00104,outgoing
CALL_004125,2021-10-16,PERSON_00430,PERSON_00173,420,PHONE_00076,outgoing
CALL_004126,2023-12-01,PERSON_00314,PERSON_00246,0,PHONE_00104,voice
CALL_004127,2023-07-07,PERSON_00165,PERSON_00065,240,PHONE_00584,voice
CALL_004128,2021-06-29,PERSON_00077,PERSON_00002,180,PHONE_00562,voice
CALL_004129,2022-02-25,PERSON_00033,PERSON_00060,0,PHONE_00048,voice
CALL_004130,2024-08-06,PERSON_00230,PERSON_00065,180,PHONE_00138,voice
CALL_004131,2022-03-25,PERSON_00066,PERSON_00329,600,PHONE_00026,voice
CALL_004132,2023-01-21,PERSON_00311,PERSON_00011,65,PHONE_00472,voice
CALL_004133,2026-05-31,PERSON_00001,PERSON_00093,60,PHONE_00232,voice
CALL_004134,2022-02-27,PERSON_00027,PERSON_00227,12,PHONE_00063,voice
CALL_004135,2021-06-22,PERSON_00126,PERSON_00147,120,PHONE_00268,voice
CALL_004136,2026-06-13,PERSON_00097,PERSON_00113,180,PHONE_00389,outgoing
CALL_004137,2024-05-26,PERSON_00440,PERSON_00262,30,PHONE_00564,voice
CALL_004138,2024-07-29,PERSON_00027,PERSON_00094,12,PHONE_00063,voice
CALL_004139,2021-01-27,PERSON_00090,PERSON_00189,30,PHONE_00406,voice
CALL_004140,2023-04-01,PERSON_00383,PERSON_00010,65,PHONE_00075,voice
CALL_004141,2023-03-03,PERSON_00269,PERSON_00346,780,PHONE_00583,voice
CALL_004142,2025-07-15,PERSON_00292,PERSON_00271,60,PHONE_00163,voice
CALL_004143,2023-05-04,PERSON_00176,PERSON_00149,65,PHONE_00494,outgoing
CALL_004144,2025-06-30,PERSON_00108,PERSON_00071,180,PHONE_00254,outgoing
CALL_004145,2025-07-22,PERSON_00179,PERSON_00269,240,PHONE_00490,outgoing
CALL_004146,2023-11-15,PERSON_00182,PERSON_00223,300,PHONE_00203,voice
CALL_004147,2022-08-09,PERSON_00251,PERSON_00093,180,PHONE_00346,missed
CALL_004148,2025-05-06,PERSON_00009,PERSON_00127,65,PHONE_00339,voice
CALL_004149,2021-09-18,PERSON_00055,PERSON_00104,180,PHONE_00393,outgoing
