sms_id,date,from_person,to_person,phone_id,message_category
SMS_000341,2022-05-15,PERSON_00270,PERSON_00055,PHONE_00030,work
SMS_000342,2022-06-15,PERSON_00129,PERSON_00329,PHONE_00468,travel
SMS_000343,2022-12-09,PERSON_00203,PERSON_00204,PHONE_00321,routine
SMS_000344,2024-11-04,PERSON_00314,PERSON_00227,PHONE_00104,routine
SMS_000345,2025-08-14,PERSON_00394,PERSON_00082,PHONE_00032,routine
SMS_000346,2025-04-14,PERSON_00085,PERSON_00433,PHONE_00166,work
SMS_000347,2023-07-24,PERSON_00336,PERSON_00006,PHONE_00083,work
SMS_000348,2021-05-24,PERSON_00208,PERSON_00071,PHONE_00597,routine
SMS_000349,2024-11-30,PERSON_00054,PERSON_00450,PHONE_00453,delivery
SMS_000350,2025-03-01,PERSON_00143,PERSON_00134,PHONE_00497,bank alert
SMS_000351,2023-04-12,PERSON_00126,PERSON_00091,PHONE_00268,work
SMS_000352,2023-04-16,PERSON_00010,PERSON_00290,PHONE_00080,work
SMS_000353,2024-10-07,PERSON_00146,PERSON_00400,PHONE_00300,routine
SMS_000354,2021-02-09,PERSON_00032,PERSON_00148,PHONE_00446,family
SMS_000355,2023-07-14,PERSON_00246,PERSON_00048,PHONE_00569,bank alert
SMS_000356,2025-03-15,PERSON_00138,PERSON_00032,PHONE_00290,routine
SMS_000357,2023-04-23,PERSON_00263,PERSON_00416,PHONE_00416,bank alert
SMS_000358,2021-11-12,PERSON_00166,PERSON_00031,PHONE_00054,family
SMS_000359,2023-04-18,PERSON_00420,PERSON_00043,PHONE_00143,bank alert
SMS_000360,2025-07-15,PERSON_00239,PERSON_00127,PHONE_00370,bank alert
SMS_000361,2022-11-11,PERSON_00234,PERSON_00249,PHONE_00165,family
SMS_000362,2021-02-10,PERSON_00232,PERSON_00435,PHONE_00196,work
SMS_000363,2025-08-08,PERSON_00181,PERSON_00153,PHONE_00124,work
SMS_000364,2023-09-11,PERSON_00239,PERSON_00169,PHONE_00370,work
SMS_000365,2024-03-08,PERSON_00184,PERSON_00336,PHONE_00496,bank alert
SMS_000366,2021-05-01,PERSON_00096,PERSON_00028,PHONE_00035,work
SMS_000367,2023-11-05,PERSON_00010,PERSON_00212,PHONE_00080,delivery
SMS_000368,2025-12-21,PERSON_00108,PERSON_00160,PHONE_00254,delivery
SMS_000369,2025-09-29,PERSON_00385,PERSON_00312,PHONE_00062,bank alert
SMS_000370,2022-08-16,PERSON_00346,PERSON_00269,PHONE_00387,work
SMS_000371,2022-02-19,PERSON_00391,PERSON_00238,PHONE_00473,bank alert
SMS_000372,2021-09-29,PERSON_00383,PERSON_00146,PHONE_00075,travel
SMS_000373,2023-07-10,PERSON_00428,PERSON_00121,PHONE_00029,delivery
SMS_000374,2021-04-14,PERSON_00360,PERSON_00130,PHONE_00467,family
SMS_000375,2025-04-21,PERSON_00094,PERSON_00364,PHONE_00219,work
SMS_000376,2025-07-05,PERSON_00415,PERSON_00395,PHONE_00079,delivery
SMS_000377,2024-08-29,PERSON_00013,PERSON_00391,PHONE_00377,work
SMS_000378,2023-03-16,PERSON_00283,PERSON_00383,PHONE_00186,bank alert
SMS_000379,2023-04-15,PERSON_00021,PERSON_00251,PHONE_00325,family
SMS_000380,2026-01-11,PERSON_00297,PERSON_00278,PHONE_00643,delivery
SMS_000381,2023-08-04,PERSON_00450,PERSON_00051,PHONE_00477,bank alert
SMS_000382,2022-10-30,PERSON_00151,PERSON_00274,PHONE_00100,family
SMS_000383,2023-07-06,PERSON_00170,PERSON_00218,PHONE_00152,bank alert
SMS_000384,2024-02-18,PERSON_00345,PERSON_00146,PHONE_00283,work
SMS_000385,2021-08-07,PERSON_00281,PERSON_00072,PHONE_00166,delivery
SMS_000386,2021-02-17,PERSON_00130,PERSON_00141,PHONE_00086,work
SMS_000387,2022-02-02,PERSON_00338,PERSON_00094,PHONE_00090,bank alert
SMS_000388,2022-01-20,PERSON_00012,PERSON_00376,PHONE_00623,delivery
SMS_000389,2022-01-19,PERSON_00057,PERSON_00227,PHONE_00456,family
SMS_000390,2022-01-07,PERSON_00237,PERSON_00002,PHONE_00106,delivery
SMS_000391,2025-06-14,PERSON_00236,PERSON_00250,PHONE_00097,appointment
SMS_000392,2026-04-11,PERSON_00145,PERSON_00250,PHONE_00019,family
SMS_000393,2024-05-13,PERSON_00370,PERSON_00152,PHONE_00480,family
SMS_000394,2025-07-27,PERSON_00281,PERSON_00383,PHONE_00166,delivery
SMS_000395,2024-04-10,PERSON_00345,PERSON_00405,PHONE_00283,delivery
SMS_000396,2023-03-30,PERSON_00218,PERSON_00007,PHONE_00081,family
SMS_000397,2025-11-17,PERSON_00079,PERSON_00067,PHONE_00027,family
SMS_000398,2022-03-11,PERSON_00164,PERSON_00046,PHONE_00637,work
SMS_000399,2023-06-13,PERSON_00359,PERSON_00217,PHONE_00636,travel
SMS_000400,2024-02-28,PERSON_00353,PERSON_00143,PHONE_00394,delivery
SMS_000401,2021-05-06,PERSON_00001,PERSON_00021,PHONE_00232,bank alert
SMS_000402,2023-08-16,PERSON_00310,PERSON_00065,PHONE_00065,work
SMS_000403,2021-09-15,PERSON_00319,PERSON_00261,PHONE_00383,appointment
SMS_000404,2025-12-13,PERSON_00154,PERSON_00231,PHONE_00642,work
SMS_000405,2021-02-11,PERSON_00203,PERSON_00444,PHONE_00321,travel
SMS_000406,2023-12-17,PERSON_00064,PERSON_00325,PHONE_00164,travel
SMS_000407,2021-08-28,PERSON_00348,PERSON_00381,PHONE_00611,work
SMS_000408,2024-07-26,PERSON_00188,PERSON_00055,PHONE_00613,routine
SMS_000409,2024-01-13,PERSON_00146,PERSON_00400,PHONE_00300,travel
SMS_000410,2022-02-09,PERSON_00312,PERSON_00166,PHONE_00076,bank alert
SMS_000411,2022-03-30,PERSON_00127,PERSON_00133,PHONE_00292,travel
SMS_000412,2022-07-14,PERSON_00276,PERSON_00196,PHONE_00164,bank alert
SMS_000413,2021-08-27,PERSON_00388,PERSON_00044,PHONE_00497,routine
SMS_000414,2024-09-22,PERSON_00138,PERSON_00032,PHONE_00290,travel
SMS_000415,2025-12-09,PERSON_00015,PERSON_00155,PHONE_00212,bank alert
SMS_000416,2021-02-19,PERSON_00331,PERSON_00394,PHONE_00274,travel
SMS_000417,2024-08-19,PERSON_00449,PERSON_00398,PHONE_00371,work
SMS_000418,2025-08-04,PERSON_00256,PERSON_00223,PHONE_00543,family
SMS_000419,2026-06-08,PERSON_00201,PERSON_00265,PHONE_00390,family
SMS_000420,2022-01-14,PERSON_00146,PERSON_00290,PHONE_00300,travel
SMS_000421,2021-08-13,PERSON_00402,PERSON_00149,PHONE_00114,bank alert
SMS_000422,2026-01-22,PERSON_00095,PERSON_00067,PHONE_00610,family
SMS_000423,2023-07-15,PERSON_00389,PERSON_00134,PHONE_00197,travel
SMS_000424,2025-09-28,PERSON_00096,PERSON_00125,PHONE_00035,family
SMS_000425,2023-01-24,PERSON_00127,PERSON_00072,PHONE_00292,work
SMS_000426,2023-04-21,PERSON_00318,PERSON_00287,PHONE_00111,travel
SMS_000427,2024-06-27,PERSON_00076,PERSON_00184,PHONE_00504,work
SMS_000428,2022-05-01,PERSON_00442,PERSON_00223,PHONE_00022,appointment
SMS_000429,2022-10-31,PERSON_00382,PERSON_00405,PHONE_00070,work
SMS_000430,2023-12-27,PERSON_00178,PERSON_00070,PHONE_00090,routine
SMS_000431,2023-02-05,PERSON_00190,PERSON_00127,PHONE_00516,delivery
SMS_000432,2022-09-01,PERSON_00272,PERSON_00169,PHONE_00505,work
SMS_000433,2021-08-06,PERSON_00102,PERSON_00052,PHONE_00442,delivery
SMS_000434,2026-01-25,PERSON_00122,PERSON_00340,PHONE_00195,bank alert
SMS_000435,2021-01-15,PERSON_00231,PERSON_00067,PHONE_00315,travel
SMS_000436,2024-02-16,PERSON_00345,PERSON_00434,PHONE_00105,work
SMS_000437,2024-08-07,PERSON_00126,PERSON_00065,PHONE_00021,delivery
SMS_000438,2023-10-28,PERSON_00002,PERSON_00111,PHONE_00566,family
SMS_000439,2026-04-23,PERSON_00369,PERSON_00365,PHONE_00346,family
SMS_000440,2022-11-03,PERSON_00281,PERSON_00105,PHONE_00166,appointment
SMS_000441,2023-01-24,PERSON_00155,PERSON_00314,PHONE_00573,family
SMS_000442,2025-07-04,PERSON_00178,PERSON_00312,PHONE_00090,bank alert
SMS_000443,2021-01-21,PERSON_00435,PERSON_00361,PHONE_00618,appointment
SMS_000444,2022-07-15,PERSON_00095,PERSON_00231,PHONE_00415,family
SMS_000445,2022-08-14,PERSON_00059,PERSON_00155,PHONE_00531,work
SMS_000446,2024-01-11,PERSON_00243,PERSON_00170,PHONE_00148,work
SMS_000447,2022-08-14,PERSON_00442,PERSON_00213,PHONE_00022,work
SMS_000448,2022-01-29,PERSON_00015,PERSON_00087,PHONE_00212,family
SMS_000449,2021-09-23,PERSON_00250,PERSON_00145,PHONE_00114,work
SMS_000450,2023-03-30,PERSON_00097,PERSON_00331,PHONE_00389,family
SMS_000451,2026-04-11,PERSON_00412,PERSON_00246,PHONE_00511,work
SMS_000452,2023-07-28,PERSON_00014,PERSON_00248,PHONE_00453,delivery
SMS_000453,2023-10-04,PERSON_00108,PERSON_00160,PHONE_00254,work
SMS_000454,2025-10-30,PERSON_00137,PERSON_00379,PHONE_00044,family
SMS_000455,2024-03-16,PERSON_00031,PERSON_00147,PHONE_00493,work
SMS_000456,2021-01-23,PERSON_00106,PERSON_00072,PHONE_00476,travel
SMS_000457,2021-01-18,PERSON_00311,PERSON_00016,PHONE_00472,family
SMS_000458,2025-01-01,PERSON_00159,PERSON_00311,PHONE_00441,routine
SMS_000459,2026-01-29,PERSON_00178,PERSON_00057,PHONE_00090,delivery
SMS_000460,2025-10-07,PERSON_00127,PERSON_00009,PHONE_00292,routine
SMS_000461,2024-05-06,PERSON_00430,PERSON_00130,PHONE_00076,travel
SMS_000462,2021-11-28,PERSON_00129,PERSON_00329,PHONE_00468,family
SMS_000463,2025-05-03,PERSON_00288,PERSON_00147,PHONE_00397,work
SMS_000464,2022-10-29,PERSON_00336,PERSON_00279,PHONE_00083,appointment
SMS_000465,2024-11-02,PERSON_00167,PERSON_00148,PHONE_00319,family
SMS_000466,2022-05-03,PERSON_00105,PERSON_00400,PHONE_00106,appointment
SMS_000467,2025-10-20,PERSON_00180,PERSON_00251,PHONE_00338,bank alert
SMS_000468,2023-06-22,PERSON_00284,PERSON_00168,PHONE_00359,bank alert
SMS_000469,2026-02-10,PERSON_00334,PERSON_00400,PHONE_00486,family
SMS_000470,2021-08-21,PERSON_00301,PERSON_00317,PHONE_00441,work
SMS_000471,2025-05-30,PERSON_00430,PERSON_00270,PHONE_00434,family
SMS_000472,2025-08-24,PERSON_00167,PERSON_00214,PHONE_00319,work
SMS_000473,2026-01-30,PERSON_00083,PERSON_00268,PHONE_00123,family
SMS_000474,2025-07-08,PERSON_00128,PERSON_00028,PHONE_00055,travel
SMS_000475,2025-08-26,PERSON_00075,PERSON_00158,PHONE_00260,delivery
SMS_000476,2024-02-18,PERSON_00102,PERSON_00448,PHONE_00442,work
SMS_000477,2025-04-05,PERSON_00327,PERSON_00196,PHONE_00502,family
SMS_000478,2022-11-17,PERSON_00402,PERSON_00175,PHONE_00228,delivery
SMS_000479,2023-05-15,PERSON_00286,PERSON_00261,PHONE_00091,bank alert
SMS_000480,2022-11-30,PERSON_00429,PERSON_00012,PHONE_00239,work
SMS_000481,2025-07-07,PERSON_00101,PERSON_00163,PHONE_00408,routine
SMS_000482,2026-06-18,PERSON_00050,PERSON_00155,PHONE_00378,work
SMS_000483,2022-09-30,PERSON_00398,PERSON_00073,PHONE_00229,travel
SMS_000484,2022-12-16,PERSON_00391,PERSON_00033,PHONE_00199,routine
SMS_000485,2024-01-22,PERSON_00365,PERSON_00070,PHONE_00522,bank alert
SMS_000486,2025-12-18,PERSON_00010,PERSON_00015,PHONE_00080,work
SMS_000487,2025-10-04,PERSON_00247,PERSON_00206,PHONE_00021,family
SMS_000488,2022-11-01,PERSON_00258,PERSON_00086,PHONE_00589,routine
SMS_000489,2025-12-23,PERSON_00011,PERSON_00220,PHONE_00533,family
SMS_000490,2023-03-26,PERSON_00125,PERSON_00374,PHONE_00638,appointment
SMS_000491,2024-01-27,PERSON_00227,PERSON_00110,PHONE_00251,family
SMS_000492,2024-05-04,PERSON_00094,PERSON_00185,PHONE_00044,work
SMS_000493,2021-07-07,PERSON_00065,PERSON_00027,PHONE_00557,travel
SMS_000494,2026-04-26,PERSON_00285,PERSON_00008,PHONE_00116,bank alert
SMS_000495,2024-03-07,PERSON_00287,PERSON_00175,PHONE_00091,bank alert
SMS_000496,2025-04-28,PERSON_00407,PERSON_00385,PHONE_00064,bank alert
SMS_000497,2023-12-21,PERSON_00010,PERSON_00105,PHONE_00080,work
SMS_000498,2025-01-31,PERSON_00379,PERSON_00245,PHONE_00443,routine
SMS_000499,2025-12-11,PERSON_00432,PERSON_00287,PHONE_00417,routine
SMS_000500,2023-01-10,PERSON_00368,PERSON_00013,PHONE_00564,appointment
SMS_000501,2024-08-03,PERSON_00411,PERSON_00188,PHONE_00054,travel
SMS_000502,2025-10-04,PERSON_00060,PERSON_00013,PHONE_00001,bank alert
SMS_000503,2024-11-27,PERSON_00141,PERSON_00333,PHONE_00528,delivery
SMS_000504,2021-12-12,PERSON_00372,PERSON_00338,PHONE_00177,delivery
SMS_000505,2024-11-26,PERSON_00283,PERSON_00133,PHONE_00186,travel
SMS_000506,2022-11-22,PERSON_00168,PERSON_00044,PHONE_00158,delivery
SMS_000507,2025-03-26,PERSON_00248,PERSON_00232,PHONE_00328,bank alert
SMS_000508,2026-05-16,PERSON_00228,PERSON_00106,PHONE_00279,work
SMS_000509,2025-09-17,PERSON_00181,PERSON_00371,PHONE_00124,bank alert
SMS_000510,2024-11-28,PERSON_00236,PERSON_00256,PHONE_00097,work
SMS_000511,2024-01-16,PERSON_00141,PERSON_00374,PHONE_00528,routine
SMS_000512,2025-08-01,PERSON_00231,PERSON_00028,PHONE_00315,work
SMS_000513,2025-01-22,PERSON_00434,PERSON_00175,PHONE_00248,work
SMS_000514,2023-03-14,PERSON_00272,PERSON_00375,PHONE_00505,work
SMS_000515,2025-11-04,PERSON_00212,PERSON_00232,PHONE_00576,family
SMS_000516,2025-10-24,PERSON_00210,PERSON_00269,PHONE_00514,work
SMS_000517,2024-11-09,PERSON_00011,PERSON_00196,PHONE_00533,bank alert
SMS_000518,2023-08-05,PERSON_00265,PERSON_00067,PHONE_00198,travel
SMS_000519,2022-04-19,PERSON_00164,PERSON_00011,PHONE_00628,family
SMS_000520,2025-10-31,PERSON_00377,PERSON_00307,PHONE_00199,family
SMS_000521,2022-08-11,PERSON_00145,PERSON_00236,PHONE_00019,work
SMS_000522,2021-09-29,PERSON_00011,PERSON_00312,PHONE_00533,work
SMS_000523,2025-06-18,PERSON_00043,PERSON_00318,PHONE_00343,travel
SMS_000524,2023-11-18,PERSON_00394,PERSON_00071,PHONE_00032,bank alert
SMS_000525,2023-05-07,PERSON_00301,PERSON_00149,PHONE_00441,family
SMS_000526,2025-11-08,PERSON_00416,PERSON_00070,PHONE_00236,bank alert
SMS_000527,2021-04-25,PERSON_00390,PERSON_00133,PHONE_00577,work
SMS_000528,2024-10-12,PERSON_00305,PERSON_00196,PHONE_00380,appointment
SMS_000529,2026-05-01,PERSON_00388,PERSON_00284,PHONE_00497,work
SMS_000530,2022-12-12,PERSON_00116,PERSON_00089,PHONE_00444,travel
SMS_000531,2022-04-04,PERSON_00011,PERSON_00407,PHONE_00533,routine
SMS_000532,2021-09-15,PERSON_00311,PERSON_00057,PHONE_00472,work
SMS_000533,2022-01-07,PERSON_00449,PERSON_00425,PHONE_00371,delivery
SMS_000534,2023-03-10,PERSON_00133,PERSON_00185,PHONE_00502,routine
SMS_000535,2021-02-10,PERSON_00301,PERSON_00149,PHONE_00441,travel
SMS_000536,2021-08-10,PERSON_00025,PERSON_00157,PHONE_00169,delivery
SMS_000537,2023-05-27,PERSON_00414,PERSON_00111,PHONE_00012,work
SMS_000538,2025-01-17,PERSON_00165,PERSON_00398,PHONE_00584,family
SMS_000539,2022-03-23,PERSON_00311,PERSON_00070,PHONE_00472,routine
SMS_000540,2025-03-03,PERSON_00344,PERSON_00060,PHONE_00371,family
SMS_000541,2023-02-02,PERSON_00102,PERSON_00052,PHONE_00442,routine
SMS_000542,2024-04-05,PERSON_00390,PERSON_00052,PHONE_00577,bank alert
SMS_000543,2021-05-11,PERSON_00303,PERSON_00002,PHONE_00183,delivery
SMS_000544,2023-02-25,PERSON_00107,PERSON_00186,PHONE_00345,routine
SMS_000545,2025-06-21,PERSON_00175,PERSON_00287,PHONE_00524,work
SMS_000546,2026-06-08,PERSON_00268,PERSON_00445,PHONE_00365,work
SMS_000547,2021-11-02,PERSON_00385,PERSON_00362,PHONE_00062,family
SMS_000548,2021-02-15,PERSON_00396,PERSON_00070,PHONE_00218,family
SMS_000549,2022-04-21,PERSON_00171,PERSON_00231,PHONE_00214,family
SMS_000550,2021-01-29,PERSON_00383,PERSON_00010,PHONE_00075,work
SMS_000551,2026-03-21,PERSON_00414,PERSON_00111,PHONE_00012,work
SMS_000552,2023-04-03,PERSON_00048,PERSON_00215,PHONE_00455,bank alert
SMS_000553,2023-06-30,PERSON_00306,PERSON_00337,PHONE_00117,work
SMS_000554,2021-09-26,PERSON_00300,PERSON_00246,PHONE_00060,bank alert
SMS_000555,2023-11-25,PERSON_00150,PERSON_00064,PHONE_00373,work
SMS_000556,2021-03-24,PERSON_00027,PERSON_00071,PHONE_00063,routine
SMS_000557,2023-02-04,PERSON_00105,PERSON_00400,PHONE_00106,travel
SMS_000558,2025-10-25,PERSON_00145,PERSON_00181,PHONE_00019,work
SMS_000559,2023-05-07,PERSON_00389,PERSON_00174,PHONE_00065,travel
SMS_000560,2021-10-08,PERSON_00314,PERSON_00246,PHONE_00104,routine
SMS_000561,2023-08-22,PERSON_00225,PERSON_00294,PHONE_00274,family
SMS_000562,2022-01-17,PERSON_00322,PERSON_00148,PHONE_00248,bank alert
SMS_000563,2021-07-03,PERSON_00360,PERSON_00171,PHONE_00467,delivery
SMS_000564,2026-03-21,PERSON_00324,PERSON_00026,PHONE_00648,bank alert
SMS_000565,2023-12-08,PERSON_00333,PERSON_00022,PHONE_00189,work
SMS_000566,2021-11-08,PERSON_00091,PERSON_00394,PHONE_00412,travel
SMS_000567,2023-01-15,PERSON_00404,PERSON_00071,PHONE_00300,travel
SMS_000568,2021-02-17,PERSON_00345,PERSON_00434,PHONE_00283,family
SMS_000569,2023-10-18,PERSON_00159,PERSON_00407,PHONE_00441,bank alert
SMS_000570,2023-10-08,PERSON_00259,PERSON_00011,PHONE_00031,work
SMS_000571,2025-06-14,PERSON_00411,PERSON_00049,PHONE_00054,work
SMS_000572,2025-05-04,PERSON_00201,PERSON_00071,PHONE_00390,family
SMS_000573,2024-12-30,PERSON_00255,PERSON_00034,PHONE_00292,work
SMS_000574,2023-10-07,PERSON_00040,PERSON_00165,PHONE_00208,work
SMS_000575,2021-10-13,PERSON_00400,PERSON_00179,PHONE_00172,travel
SMS_000576,2023-01-25,PERSON_00033,PERSON_00065,PHONE_00048,delivery
SMS_000577,2024-04-26,PERSON_00099,PERSON_00340,PHONE_00103,work
SMS_000578,2026-05-26,PERSON_00240,PERSON_00127,PHONE_00174,family
SMS_000579,2021-11-24,PERSON_00265,PERSON_00067,PHONE_00198,appointment
SMS_000580,2025-11-21,PERSON_00227,PERSON_00012,PHONE_00251,travel
SMS_000581,2024-01-22,PERSON_00055,PERSON_00104,PHONE_00393,family
SMS_000582,2024-03-27,PERSON_00119,PERSON_00096,PHONE_00619,routine
SMS_000583,2024-01-08,PERSON_00430,PERSON_00287,PHONE_00434,family
SMS_000584,2023-11-15,PERSON_00386,PERSON_00097,PHONE_00029,appointment
SMS_000585,2025-04-19,PERSON_00155,PERSON_00010,PHONE_00056,travel
SMS_000586,2022-11-02,PERSON_00054,PERSON_00450,PHONE_00453,bank alert
SMS_000587,2021-01-13,PERSON_00151,PERSON_00359,PHONE_00100,family
SMS_000588,2021-08-23,PERSON_00228,PERSON_00290,PHONE_00483,travel
SMS_000589,2024-04-05,PERSON_00086,PERSON_00098,PHONE_00239,bank alert
SMS_000590,2025-10-24,PERSON_00163,PERSON_00140,PHONE_00488,family
SMS_000591,2022-04-05,PERSON_00237,PERSON_00391,PHONE_00106,family
SMS_000592,2023-09-28,PERSON_00336,PERSON_00078,PHONE_00083,travel
SMS_000593,2025-12-17,PERSON_00288,PERSON_00132,PHONE_00397,work
SMS_000594,2026-04-17,PERSON_00178,PERSON_00263,PHONE_00090,travel
SMS_000595,2026-03-31,PERSON_00290,PERSON_00152,PHONE_00119,bank alert
SMS_000596,2021-03-03,PERSON_00137,PERSON_00144,PHONE_00044,routine
SMS_000597,2021-10-09,PERSON_00230,PERSON_00023,PHONE_00187,travel
SMS_000598,2024-06-07,PERSON_00363,PERSON_00376,PHONE_00407,family
SMS_000599,2025-09-19,PERSON_00035,PERSON_00415,PHONE_00341,delivery
SMS_000600,2021-06-26,PERSON_00390,PERSON_00052,PHONE_00577,travel
SMS_000601,2023-12-09,PERSON_00044,PERSON_00445,PHONE_00184,routine
SMS_000602,2025-02-04,PERSON_00011,PERSON_00220,PHONE_00533,delivery
SMS_000603,2022-09-30,PERSON_00265,PERSON_00359,PHONE_00198,work
SMS_000604,2023-05-16,PERSON_00154,PERSON_00067,PHONE_00642,routine
SMS_000605,2021-10-27,PERSON_00188,PERSON_00335,PHONE_00613,routine
SMS_000606,2023-11-01,PERSON_00171,PERSON_00185,PHONE_00214,work
SMS_000607,2021-06-07,PERSON_00094,PERSON_00268,PHONE_00044,family
SMS_000608,2022-03-22,PERSON_00213,PERSON_00444,PHONE_00350,family
SMS_000609,2022-11-26,PERSON_00098,PERSON_00309,PHONE_00555,delivery
SMS_000610,2023-12-24,PERSON_00076,PERSON_00346,PHONE_00504,delivery
SMS_000611,2022-10-11,PERSON_00150,PERSON_00133,PHONE_00373,delivery
SMS_000612,2022-06-27,PERSON_00259,PERSON_00190,PHONE_00031,travel
SMS_000613,2025-05-20,PERSON_00393,PERSON_00346,PHONE_00514,bank alert
SMS_000614,2022-11-27,PERSON_00112,PERSON_00151,PHONE_00309,travel
SMS_000615,2026-06-20,PERSON_00154,PERSON_00157,PHONE_00642,family
SMS_000616,2021-03-14,PERSON_00151,PERSON_00275,PHONE_00100,bank alert
SMS_000617,2021-12-11,PERSON_00237,PERSON_00105,PHONE_00106,work
SMS_000618,2022-08-11,PERSON_00209,PERSON_00199,PHONE_00082,delivery
SMS_000619,2021-05-08,PERSON_00220,PERSON_00159,PHONE_00503,routine
SMS_000620,2021-03-31,PERSON_00043,PERSON_00279,PHONE_00343,routine
SMS_000621,2023-02-18,PERSON_00053,PERSON_00025,PHONE_00527,travel
SMS_000622,2024-01-14,PERSON_00072,PERSON_00382,PHONE_00140,appointment
SMS_000623,2024-03-20,PERSON_00144,PERSON_00221,PHONE_00195,appointment
SMS_000624,2023-02-21,PERSON_00314,PERSON_00246,PHONE_00104,bank alert
SMS_000625,2021-12-05,PERSON_00031,PERSON_00147,PHONE_00493,family
SMS_000626,2025-05-14,PERSON_00043,PERSON_00078,PHONE_00343,appointment
SMS_000627,2026-06-18,PERSON_00293,PERSON_00346,PHONE_00581,bank alert
SMS_000628,2025-03-27,PERSON_00283,PERSON_00400,PHONE_00072,family
SMS_000629,2022-04-08,PERSON_00119,PERSON_00096,PHONE_00619,travel
SMS_000630,2024-05-21,PERSON_00345,PERSON_00072,PHONE_00105,family
SMS_000631,2026-05-21,PERSON_00127,PERSON_00353,PHONE_00292,work
SMS_000632,2022-05-14,PERSON_00394,PERSON_00141,PHONE_00032,work
SMS_000633,2023-06-23,PERSON_00430,PERSON_00270,PHONE_00076,bank alert
SMS_000634,2024-05-02,PERSON_00150,PERSON_00188,PHONE_00373,work
SMS_000635,2021-04-06,PERSON_00438,PERSON_00345,PHONE_00435,work
SMS_000636,2024-08-25,PERSON_00096,PERSON_00125,PHONE_00035,bank alert
SMS_000637,2021-08-16,PERSON_00121,PERSON_00169,PHONE_00362,family
SMS_000638,2021-05-19,PERSON_00078,PERSON_00119,PHONE_00134,family
SMS_000639,2024-01-05,PERSON_00037,PERSON_00309,PHONE_00233,routine
SMS_000640,2025-05-24,PERSON_00426,PERSON_00025,PHONE_00629,delivery
SMS_000641,2026-01-01,PERSON_00053,PERSON_00025,PHONE_00527,bank alert
SMS_000642,2022-01-05,PERSON_00266,PERSON_00031,PHONE_00344,bank alert
SMS_000643,2022-06-07,PERSON_00309,PERSON_00426,PHONE_00497,routine
SMS_000644,2026-02-20,PERSON_00173,PERSON_00073,PHONE_00529,appointment
SMS_000645,2024-01-29,PERSON_00110,PERSON_00246,PHONE_00378,routine
SMS_000646,2026-06-04,PERSON_00200,PERSON_00343,PHONE_00226,travel
SMS_000647,2024-04-25,PERSON_00401,PERSON_00170,PHONE_00593,work
SMS_000648,2021-02-19,PERSON_00438,PERSON_00434,PHONE_00435,family
SMS_000649,2021-07-24,PERSON_00055,PERSON_00036,PHONE_00393,family
SMS_000650,2025-07-28,PERSON_00279,PERSON_00071,PHONE_00329,work
SMS_000651,2022-02-09,PERSON_00248,PERSON_00177,PHONE_00328,travel
SMS_000652,2026-06-04,PERSON_00081,PERSON_00149,PHONE_00196,bank alert
SMS_000653,2022-12-21,PERSON_00178,PERSON_00259,PHONE_00090,family
SMS_000654,2024-03-30,PERSON_00111,PERSON_00237,PHONE_00124,routine
SMS_000655,2021-04-03,PERSON_00113,PERSON_00348,PHONE_00054,travel
SMS_000656,2022-10-19,PERSON_00427,PERSON_00064,PHONE_00216,work
SMS_000657,2022-02-18,PERSON_00417,PERSON_00023,PHONE_00599,routine
SMS_000658,2025-11-02,PERSON_00421,PERSON_00246,PHONE_00029,work
SMS_000659,2022-02-20,PERSON_00102,PERSON_00188,PHONE_00442,delivery
SMS_000660,2021-07-27,PERSON_00431,PERSON_00191,PHONE_00375,work
SMS_000661,2025-09-06,PERSON_00085,PERSON_00433,PHONE_00166,delivery
SMS_000662,2023-07-09,PERSON_00048,PERSON_00262,PHONE_00116,work
SMS_000663,2021-11-19,PERSON_00175,PERSON_00304,PHONE_00524,delivery
SMS_000664,2024-08-28,PERSON_00214,PERSON_00167,PHONE_00006,work
SMS_000665,2021-07-24,PERSON_00358,PERSON_00010,PHONE_00452,routine
SMS_000666,2022-06-02,PERSON_00084,PERSON_00281,PHONE_00344,appointment
SMS_000667,2026-06-10,PERSON_00268,PERSON_00094,PHONE_00365,work
SMS_000668,2024-05-20,PERSON_00188,PERSON_00125,PHONE_00613,travel
SMS_000669,2022-07-04,PERSON_00040,PERSON_00331,PHONE_00208,travel
SMS_000670,2024-12-09,PERSON_00152,PERSON_00170,PHONE_00069,travel
SMS_000671,2024-07-16,PERSON_00162,PERSON_00148,PHONE_00058,bank alert
SMS_000672,2025-09-16,PERSON_00212,PERSON_00155,PHONE_00576,family
SMS_000673,2026-01-10,PERSON_00402,PERSON_00205,PHONE_00228,bank alert
SMS_000674,2026-01-12,PERSON_00185,PERSON_00078,PHONE_00525,work
SMS_000675,2025-03-09,PERSON_00093,PERSON_00295,PHONE_00315,family
SMS_000676,2022-02-01,PERSON_00258,PERSON_00086,PHONE_00589,routine
SMS_000677,2023-05-30,PERSON_00346,PERSON_00269,PHONE_00345,work
SMS_000678,2025-04-19,PERSON_00301,PERSON_00317,PHONE_00441,routine
SMS_000679,2024-03-09,PERSON_00109,PERSON_00107,PHONE_00429,work
SMS_000680,2023-05-25,PERSON_00262,PERSON_00433,PHONE_00343,bank alert
